[2026-08-22 11:41:19,334] INFO [classification:30] Loading full Shopify taxonomy into cache (14,606 categories)...
[2026-08-22 11:41:19,576] INFO [classification:50] Phase 9 verification log entry test.
[2026-08-22 16:16:35,871] INFO [classification:51] Processing Product #609: 'Convene 2 Piece Outdoor Patio Pillow Set by Modway'
[2026-08-22 16:16:43,015] INFO [classification:166] Successfully classified product #609 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:16:43,039] INFO [classification:51] Processing Product #610: 'Convene 2 Piece Outdoor Patio Pillow Set by Modway'
[2026-08-22 16:16:51,202] INFO [classification:166] Successfully classified product #610 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:16:51,226] INFO [classification:51] Processing Product #611: 'Convene 2 Piece Outdoor Patio Pillow Set by Modway'
[2026-08-22 16:16:57,590] INFO [classification:166] Successfully classified product #611 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:16:57,618] INFO [classification:51] Processing Product #612: 'Summon 2 Piece Outdoor Patio Sunbrella® Pillow Set by Modway'
[2026-08-22 16:17:04,690] INFO [classification:166] Successfully classified product #612 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:17:04,711] INFO [classification:51] Processing Product #613: 'Summon 2 Piece Outdoor Patio Sunbrella® Pillow Set by Modway'
[2026-08-22 16:17:09,918] INFO [classification:166] Successfully classified product #613 -> 'Furniture > Outdoor Furniture' (Confidence: 0.60)
[2026-08-22 16:17:09,961] INFO [classification:51] Processing Product #614: 'Lippa 48" Oval Wood Dining Table by Modway'
[2026-08-22 16:17:13,805] INFO [classification:166] Successfully classified product #614 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 16:17:13,827] INFO [classification:51] Processing Product #615: 'Lippa 48" Oval-Shaped Wood Coffee Table by Modway'
[2026-08-22 16:17:17,299] INFO [classification:166] Successfully classified product #615 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:17:17,308] INFO [classification:51] Processing Product #616: 'Lippa 48" Oval Wood Dining Table by Modway'
[2026-08-22 16:17:22,851] INFO [classification:166] Successfully classified product #616 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 16:17:22,866] INFO [classification:51] Processing Product #617: 'Lippa 48" Oval Wood Coffee Table by Modway'
[2026-08-22 16:17:27,367] INFO [classification:166] Successfully classified product #617 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:17:27,381] INFO [classification:51] Processing Product #618: 'Lippa 48" Oval Faux Marble Dining Table by Modway'
[2026-08-22 16:17:30,782] INFO [classification:166] Successfully classified product #618 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 16:17:30,797] INFO [classification:51] Processing Product #619: 'Lippa 48" Oval Faux Marble Coffee Table by Modway'
[2026-08-22 16:17:34,128] INFO [classification:166] Successfully classified product #619 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:17:34,137] INFO [classification:51] Processing Product #620: 'Promenade Bamboo Side Chair by Modway'
[2026-08-22 16:17:38,447] INFO [classification:166] Successfully classified product #620 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 16:17:38,457] INFO [classification:51] Processing Product #621: 'Promenade Dining Chair by Modway'
[2026-08-22 16:17:43,085] INFO [classification:166] Successfully classified product #621 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 16:17:43,095] INFO [classification:51] Processing Product #622: 'Promenade Backless Bar Stool by Modway'
[2026-08-22 16:17:47,502] INFO [classification:166] Successfully classified product #622 -> 'Home & Garden > Kitchen & Dining' (Confidence: 0.60)
[2026-08-22 16:17:47,512] INFO [classification:51] Processing Product #623: 'Loft Upholstered Fabric Armchair by Modway'
[2026-08-22 16:17:53,970] INFO [classification:166] Successfully classified product #623 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:17:53,984] INFO [classification:51] Processing Product #624: 'Loft Upholstered Fabric Armchair by Modway'
[2026-08-22 16:17:59,493] INFO [classification:166] Successfully classified product #624 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:17:59,504] INFO [classification:51] Processing Product #625: 'Loft Upholstered Fabric Loveseat by Modway'
[2026-08-22 16:18:05,061] INFO [classification:166] Successfully classified product #625 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:18:05,070] INFO [classification:51] Processing Product #626: 'Loft Upholstered Fabric Loveseat by Modway'
[2026-08-22 16:18:09,935] INFO [classification:166] Successfully classified product #626 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:18:09,949] INFO [classification:51] Processing Product #627: 'Loft Upholstered Fabric Loveseat by Modway'
[2026-08-22 16:18:18,486] INFO [classification:166] Successfully classified product #627 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:18:18,495] INFO [classification:51] Processing Product #628: 'Edge All Mesh Office Chair by Modway'
[2026-08-22 16:18:23,156] INFO [classification:166] Successfully classified product #628 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 16:18:23,169] INFO [classification:51] Processing Product #629: 'Seg Vegan Leather Accent Chair by Modway'
[2026-08-22 16:18:27,832] INFO [classification:166] Successfully classified product #629 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:18:27,843] INFO [classification:51] Processing Product #630: 'Reach Upholstered Fabric Ottoman by Modway'
[2026-08-22 16:18:32,396] INFO [classification:166] Successfully classified product #630 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:18:32,409] INFO [classification:51] Processing Product #631: 'Pipe 47" Stainless Steel Bench by Modway'
[2026-08-22 16:18:36,407] INFO [classification:166] Successfully classified product #631 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:18:36,423] INFO [classification:51] Processing Product #632: 'Pipe 60" Stainless Steel Bench by Modway'
[2026-08-22 16:18:40,254] INFO [classification:166] Successfully classified product #632 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:18:40,264] INFO [classification:51] Processing Product #633: 'Trebuchet Chandelier by Modway'
[2026-08-22 16:18:50,032] INFO [classification:166] Successfully classified product #633 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 16:18:50,044] INFO [classification:51] Processing Product #634: 'Attainment Office Chair by Modway'
[2026-08-22 16:18:54,700] INFO [classification:166] Successfully classified product #634 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 16:18:54,713] INFO [classification:51] Processing Product #635: 'Attainment Office Chair by Modway'
[2026-08-22 16:18:59,156] INFO [classification:166] Successfully classified product #635 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 16:18:59,166] INFO [classification:51] Processing Product #636: 'Attainment Office Chair by Modway'
[2026-08-22 16:19:03,739] INFO [classification:166] Successfully classified product #636 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 16:19:03,751] INFO [classification:51] Processing Product #637: 'Attainment Office Chair by Modway'
[2026-08-22 16:19:08,355] INFO [classification:166] Successfully classified product #637 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 16:19:08,364] INFO [classification:51] Processing Product #638: 'Atom Chandelier by Modway'
[2026-08-22 16:19:12,423] INFO [classification:166] Successfully classified product #638 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 16:19:12,431] INFO [classification:51] Processing Product #639: 'Prosperity Chandelier by Modway'
[2026-08-22 16:19:16,804] INFO [classification:166] Successfully classified product #639 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 16:19:16,819] INFO [classification:51] Processing Product #640: 'Prosperity Chandelier by Modway'
[2026-08-22 16:19:21,761] INFO [classification:166] Successfully classified product #640 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 16:19:21,771] INFO [classification:51] Processing Product #641: 'Teleport 43" Chandelier by Modway'
[2026-08-22 16:19:25,821] INFO [classification:166] Successfully classified product #641 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 16:19:25,833] INFO [classification:51] Processing Product #642: 'Teleport 52" Chandelier by Modway'
[2026-08-22 16:19:30,052] INFO [classification:166] Successfully classified product #642 -> 'Home & Garden > Lighting' (Confidence: 0.60)
[2026-08-22 16:19:30,067] INFO [classification:51] Processing Product #643: 'Engage Right-Facing Upholstered Fabric Sectional Sofa by Modway'
[2026-08-22 16:19:34,205] INFO [classification:166] Successfully classified product #643 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:19:34,217] INFO [classification:51] Processing Product #644: 'Engage Right-Facing Upholstered Fabric Sectional Sofa by Modway'
[2026-08-22 16:19:38,567] INFO [classification:166] Successfully classified product #644 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:19:38,576] INFO [classification:51] Processing Product #645: 'Engage Right-Facing Upholstered Fabric Sectional Sofa by Modway'
[2026-08-22 16:19:42,640] INFO [classification:166] Successfully classified product #645 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:19:42,654] INFO [classification:51] Processing Product #646: 'Edge Drafting Chair by Modway'
[2026-08-22 16:19:47,094] INFO [classification:166] Successfully classified product #646 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 16:19:47,110] INFO [classification:51] Processing Product #647: 'Edge Drafting Chair by Modway'
[2026-08-22 16:19:51,576] INFO [classification:166] Successfully classified product #647 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 16:19:51,587] INFO [classification:51] Processing Product #648: 'Edge Drafting Chair by Modway'
[2026-08-22 16:19:55,780] INFO [classification:166] Successfully classified product #648 -> 'Furniture > Office Furniture' (Confidence: 0.60)
[2026-08-22 16:19:55,789] INFO [classification:51] Processing Product #649: 'Verve Upholstered Fabric Sofa by Modway'
[2026-08-22 16:20:00,460] INFO [classification:166] Successfully classified product #649 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:00,468] INFO [classification:51] Processing Product #650: 'Coast Upholstered Fabric Armchair by Modway'
[2026-08-22 16:20:07,237] INFO [classification:166] Successfully classified product #650 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:07,249] INFO [classification:51] Processing Product #651: 'Coast Upholstered Fabric Armchair by Modway'
[2026-08-22 16:20:13,037] INFO [classification:166] Successfully classified product #651 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:13,046] INFO [classification:51] Processing Product #652: 'Coast Upholstered Fabric Sofa by Modway'
[2026-08-22 16:20:17,725] INFO [classification:166] Successfully classified product #652 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:17,740] INFO [classification:51] Processing Product #653: 'Coast Upholstered Fabric Sofa by Modway'
[2026-08-22 16:20:22,297] INFO [classification:166] Successfully classified product #653 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:22,306] INFO [classification:51] Processing Product #654: 'Slide Upholstered Fabric Armchair by Modway'
[2026-08-22 16:20:28,010] INFO [classification:166] Successfully classified product #654 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:28,019] INFO [classification:51] Processing Product #655: 'Slide Upholstered Fabric Armchair by Modway'
[2026-08-22 16:20:34,511] INFO [classification:166] Successfully classified product #655 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:34,521] INFO [classification:51] Processing Product #656: 'Slide Upholstered Fabric Armchair by Modway'
[2026-08-22 16:20:40,811] INFO [classification:166] Successfully classified product #656 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:40,820] INFO [classification:51] Processing Product #657: 'Serve Upholstered Fabric Armchair by Modway'
[2026-08-22 16:20:46,794] INFO [classification:166] Successfully classified product #657 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:46,811] INFO [classification:51] Processing Product #658: 'Ramp Upholstered Fabric Lounge Chair Set by Modway'
[2026-08-22 16:20:52,077] INFO [classification:166] Successfully classified product #658 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:52,089] INFO [classification:51] Processing Product #659: 'Ramp Upholstered Fabric Lounge Chair Set by Modway'
[2026-08-22 16:20:56,813] INFO [classification:166] Successfully classified product #659 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:20:56,822] INFO [classification:51] Processing Product #660: 'Ramp Upholstered Fabric Lounge Chair Set by Modway'
[2026-08-22 16:21:01,794] INFO [classification:166] Successfully classified product #660 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:21:01,802] INFO [classification:51] Processing Product #661: 'Navigate Upholstered Fabric Lounge Chair by Modway'
[2026-08-22 16:21:07,515] INFO [classification:166] Successfully classified product #661 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:21:07,525] INFO [classification:51] Processing Product #662: 'Chart Upholstered Fabric Lounge Chair by Modway'
[2026-08-22 16:21:13,064] INFO [classification:166] Successfully classified product #662 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:21:13,074] INFO [classification:51] Processing Product #663: 'Chart Upholstered Fabric Lounge Chair by Modway'
[2026-08-22 16:21:18,449] INFO [classification:166] Successfully classified product #663 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:21:18,458] INFO [classification:51] Processing Product #664: 'Chart Upholstered Fabric Lounge Chair by Modway'
[2026-08-22 16:21:24,145] INFO [classification:166] Successfully classified product #664 -> 'Furniture > Furniture Sets > Living Room Furniture Sets' (Confidence: 0.60)
[2026-08-22 16:21:24,157] INFO [classification:51] Processing Product #665: 'Cabin Dining Side Chair by Modway'
